date,view,label
2022-01-01,2,0
2022-01-02,3,0
2022-01-03,5,0
2022-01-04,8,0
2022-01-05,3,0
2022-01-06,9,0
2022-01-07,4,0
2022-01-08,5,0
2022-01-09,2,0
2022-01-10,5,0
2022-01-11,2,0
2022-01-12,2,0
2022-01-13,5,0
2022-01-14,2,0
2022-01-15,15,1
2022-01-17,7,0
2022-01-18,3,0
2022-01-19,6,0
2022-01-20,10,0
2022-01-21,6,0
2022-01-22,6,0
2022-01-24,4,0
2022-01-25,3,0
2022-01-26,2,0
2022-01-27,7,0
2022-01-28,4,0
2022-01-29,3,0
2022-01-30,2,0
2022-01-31,1,0
2022-02-04,1,0
2022-02-05,1,0
2022-02-07,6,0
2022-02-08,7,0
2022-02-09,11,0
2022-02-10,9,0
2022-02-11,6,0
2022-02-12,5,0
2022-02-13,3,0
2022-02-14,8,0
2022-02-15,2,0
2022-02-16,4,0
2022-02-17,11,0
2022-02-18,4,0
2022-02-19,1,0
2022-02-20,1,0
2022-02-21,7,0
2022-02-23,2,0
2022-02-24,7,0
2022-02-25,3,0
2022-02-26,1,0
2022-02-27,1,0
2022-03-01,8,0
2022-03-02,1,0
2022-03-03,7,0
2022-03-04,7,0
2022-03-05,1,0
2022-03-06,2,0
2022-03-07,10,0
2022-03-08,10,0
2022-03-09,4,0
2022-03-10,6,0
2022-03-11,1,0
2022-03-12,3,0
2022-03-13,2,0
2022-03-14,1,0
2022-03-15,4,0
2022-03-16,7,0
2022-03-17,3,0
2022-03-18,11,0
2022-03-19,4,0
2022-03-20,1,0
2022-03-21,3,0
2022-03-22,2,0
2022-03-23,6,0
2022-03-24,3,0
2022-03-25,3,0
2022-03-26,2,0
2022-03-27,12,0
2022-03-28,11,0
2022-03-29,8,0
2022-03-30,1,0
2022-03-31,3,0
2022-04-01,3,0
2022-04-02,3,0
2022-04-03,2,0
2022-04-04,8,0
2022-04-05,5,0
2022-04-06,1,0
2022-04-07,3,0
2022-04-08,7,0
2022-04-09,10,0
2022-04-10,1,0
2022-04-11,11,0
2022-04-12,12,0
2022-04-13,1,0
2022-04-14,2,0
2022-04-15,1,0
2022-04-16,7,0
2022-04-18,4,0
2022-04-19,6,0
2022-04-20,5,0
2022-04-22,2,0
2022-04-24,1,0
2022-04-25,2,0
2022-04-26,1,0
2022-04-27,7,0
2022-04-28,3,0
2022-04-29,7,0
2022-04-30,5,0
2022-05-01,1,0
2022-05-02,3,0
2022-05-03,5,0
2022-05-04,4,0
2022-05-05,12,0
2022-05-06,3,0
2022-05-09,1,0
2022-05-10,3,0
2022-05-11,4,0
2022-05-12,11,0
2022-05-14,5,0
2022-05-15,4,0
2022-05-16,4,0
2022-05-17,1,0
2022-05-18,1,0
2022-05-19,3,0
2022-05-20,5,0
2022-05-21,3,0
2022-05-22,2,0
2022-05-23,5,0
2022-05-24,3,0
2022-05-25,3,0
2022-05-26,4,0
2022-05-27,1,0
2022-05-28,3,0
2022-05-30,2,0
2022-05-31,1,0
2022-06-01,1,0
2022-06-02,2,0
2022-06-03,5,0
2022-06-04,4,0
2022-06-06,7,0
2022-06-07,4,0
2022-06-09,4,0
2022-06-10,6,0
2022-06-11,5,0
2022-06-12,9,0
2022-06-13,8,0
2022-06-14,3,0
2022-06-15,9,0
2022-06-16,6,0
2022-06-18,2,0
2022-06-19,3,0
2022-06-20,3,0
2022-06-21,4,0
2022-06-22,2,0
2022-06-23,3,0
2022-06-24,1,0
2022-06-25,2,0
2022-06-26,1,0
2022-06-27,12,0
2022-06-28,2,0
2022-06-29,12,0
2022-06-30,11,0
2022-07-01,3,0
2022-07-02,2,0
2022-07-03,2,0
2022-07-04,2,0
2022-07-05,4,0
2022-07-06,2,0
2022-07-07,3,0
2022-07-08,1,0
2022-07-11,12,0
2022-07-13,3,0
2022-07-14,3,0
2022-07-15,2,0
2022-07-16,6,0
2022-07-18,9,0
2022-07-20,4,0
2022-07-21,3,0
2022-07-23,3,0
2022-07-24,2,0
2022-07-25,6,0
2022-07-26,6,0
2022-07-27,5,0
2022-07-28,7,0
2022-07-29,1,0
2022-07-30,13,1
2022-07-31,1,0
2022-08-01,5,0
2022-08-02,2,0
2022-08-03,3,0
2022-08-04,4,0
2022-08-05,9,0
2022-08-06,4,0
2022-08-08,5,0
2022-08-09,5,0
2022-08-10,3,0
2022-08-11,1,0
2022-08-13,10,0
2022-08-14,4,0
2022-08-16,6,0
2022-08-17,4,0
2022-08-18,5,0
2022-08-19,12,0
2022-08-20,1,0
2022-08-22,1,0
2022-08-25,2,0
2022-08-26,4,0
2022-08-27,2,0
2022-08-28,5,0
2022-08-29,4,0
2022-08-30,1,0
2022-08-31,2,0
2022-09-01,1,0
2022-09-02,4,0
2022-09-03,1,0
2022-09-04,1,0
2022-09-05,3,0
2022-09-06,5,0
2022-09-07,8,0
2022-09-08,2,0
2022-09-09,4,0
2022-09-10,2,0
2022-09-12,7,0
2022-09-13,1,0
2022-09-14,4,0
2022-09-15,6,0
2022-09-16,8,0
2022-09-17,5,0
2022-09-18,1,0
2022-09-19,4,0
2022-09-20,12,0
2022-09-21,9,0
2022-09-22,4,0
2022-09-23,8,0
2022-09-24,4,0
2022-09-26,3,0
2022-09-27,4,0
2022-09-28,7,0
2022-09-29,11,0
2022-09-30,5,0
2022-10-01,4,0
2022-10-02,1,0
2022-10-03,3,0
2022-10-04,4,0
2022-10-05,1,0
2022-10-06,5,0
2022-10-07,4,0
2022-10-08,5,0
2022-10-10,4,0
2022-10-11,6,0
2022-10-12,3,0
2022-10-13,4,0
2022-10-14,3,0
2022-10-15,8,0
2022-10-17,2,0
2022-10-18,5,0
2022-10-19,5,0
2022-10-20,1,0
2022-10-21,7,0
2022-10-22,3,0
2022-10-23,1,0
2022-10-24,5,0
2022-10-25,5,0
2022-10-27,4,0
2022-10-28,2,0
2022-10-29,3,0
2022-10-31,3,0
2022-11-02,7,0
2022-11-03,1,0
2022-11-04,2,0
2022-11-05,2,0
2022-11-07,3,0
2022-11-09,2,0
2022-11-10,4,0
2022-11-11,8,0
2022-11-12,1,0
2022-11-13,1,0
2022-11-14,4,0
2022-11-15,2,0
2022-11-16,6,0
2022-11-17,5,0
2022-11-18,5,0
2022-11-19,4,0
2022-11-21,5,0
2022-11-22,1,0
2022-11-23,3,0
2022-11-25,2,0
2022-11-26,3,0
2022-11-27,1,0
2022-11-28,2,0
2022-11-30,10,0
2022-12-01,1,0
2022-12-02,5,0
2022-12-03,4,0
2022-12-05,3,0
2022-12-06,6,0
2022-12-07,6,0
2022-12-09,5,0
2022-12-10,3,0
2022-12-12,8,0
2022-12-13,5,0
2022-12-14,3,0
2022-12-15,3,0
2022-12-16,3,0
2022-12-17,3,0
2022-12-18,1,0
2022-12-19,8,0
2022-12-20,10,0
2022-12-21,3,0
2022-12-23,3,0
2022-12-24,5,0
2022-12-26,3,0
2022-12-27,4,0
2022-12-28,3,0
2022-12-29,2,0
2022-12-30,5,0
2023-01-03,15,1
2023-01-04,3,0
2023-01-05,1,0
2023-01-06,1,0
2023-01-07,7,0
2023-01-08,1,0
2023-01-09,3,0
2023-01-10,8,0
2023-01-11,12,0
2023-01-12,2,0
2023-01-13,9,0
2023-01-14,1,0
2023-01-15,1,0
2023-01-16,7,0
2023-01-17,10,0
2023-01-19,2,0
2023-01-21,1,0
2023-01-24,1,0
2023-01-25,2,0
2023-01-27,1,0
2023-01-28,4,0
2023-01-30,4,0
2023-01-31,6,0
2023-02-01,3,0
2023-02-02,9,0
2023-02-03,11,0
2023-02-04,6,0
2023-02-06,1,0
2023-02-07,8,0
2023-02-08,1,0
2023-02-09,8,0
2023-02-10,2,0
2023-02-12,5,0
2023-02-14,2,0
2023-02-15,3,0
2023-02-16,4,0
2023-02-17,6,0
2023-02-18,1,0
2023-02-20,3,0
2023-02-21,4,0
2023-02-22,2,0
2023-02-23,8,0
2023-02-24,4,0
2023-02-25,17,1
2023-02-26,1,0
2023-02-27,4,0
2023-02-28,6,0
2023-03-02,2,0
2023-03-03,3,0
2023-03-04,1,0
2023-03-06,9,0
2023-03-07,2,0
2023-03-08,3,0
2023-03-09,2,0
2023-03-10,10,0
2023-03-11,2,0
2023-03-13,5,0
2023-03-14,5,0
2023-03-15,3,0
2023-03-17,3,0
2023-03-18,6,0
2023-03-19,1,0
2023-03-21,3,0
2023-03-22,6,0
2023-03-23,3,0
2023-03-24,1,0
2023-03-25,9,0
2023-03-26,1,0
2023-03-28,3,0
2023-03-29,1,0
2023-03-31,9,0
2023-04-01,3,0
2023-04-03,2,0
2023-04-04,6,0
2023-04-05,3,0
2023-04-06,2,0
2023-04-08,10,0
2023-04-09,2,0
2023-04-10,8,0
2023-04-11,6,0
2023-04-12,3,0
2023-04-13,4,0
2023-04-14,1,0
2023-04-15,3,0
2023-04-17,6,0
2023-04-18,1,0
2023-04-19,3,0
2023-04-20,2,0
2023-04-21,2,0
2023-04-22,5,0
2023-04-24,3,0
2023-04-27,5,0
2023-04-28,3,0
2023-04-29,3,0
2023-05-01,1,0
2023-05-03,2,0
2023-05-05,2,0
2023-05-06,3,0
2023-05-07,1,0
2023-05-08,1,0
2023-05-09,2,0
2023-05-10,1,0
2023-05-11,3,0
2023-05-12,2,0
2023-05-13,5,0
2023-05-14,2,0
2023-05-16,1,0
2023-05-17,2,0
2023-05-18,2,0
2023-05-20,7,0
2023-05-22,5,0
2023-05-24,1,0
2023-05-25,2,0
2023-05-26,9,0
2023-05-28,1,0
2023-05-29,1,0
2023-05-30,1,0
2023-06-01,5,0
2023-06-02,4,0
2023-06-04,5,0
2023-06-05,4,0
2023-06-06,1,0
2023-06-07,2,0
2023-06-08,9,0
2023-06-09,4,0
2023-06-10,2,0
2023-06-12,5,0
2023-06-13,1,0
2023-06-14,3,0
2023-06-16,3,0
2023-06-17,1,0
2023-06-18,1,0
2023-06-19,2,0
2023-06-21,3,0
2023-06-22,2,0
2023-06-23,3,0
2023-06-24,6,0
2023-06-26,1,0
2023-06-27,10,0
2023-06-28,1,0
2023-06-29,2,0
2023-07-03,10,0
2023-07-04,6,0
2023-07-06,3,0
2023-07-07,13,1
2023-07-08,1,0
2023-07-10,4,0
2023-07-11,5,0
2023-07-12,1,0
2023-07-13,2,0
2023-07-14,7,0
2023-07-15,13,1
2023-07-17,8,0
2023-07-18,3,0
2023-07-19,5,0
2023-07-20,7,0
2023-07-21,6,0
2023-07-22,5,0
2023-07-24,5,0
2023-07-25,12,0
2023-07-26,2,0
2023-07-29,1,0
2023-07-31,2,0
2023-08-02,7,0
2023-08-03,3,0
2023-08-04,1,0
2023-08-05,1,0
2023-08-06,1,0
2023-08-07,1,0
2023-08-08,2,0
2023-08-09,6,0
2023-08-10,1,0
2023-08-11,3,0
2023-08-12,3,0
2023-08-14,4,0
2023-08-16,1,0
2023-08-18,2,0
2023-08-19,3,0
2023-08-20,2,0
2023-08-21,1,0
2023-08-22,5,0
2023-08-24,1,0
2023-08-25,2,0
2023-08-26,1,0
2023-08-28,5,0
2023-08-29,2,0
2023-08-30,5,0
2023-08-31,2,0
2023-09-02,2,0
2023-09-03,1,0
2023-09-04,3,0
2023-09-05,1,0
2023-09-06,3,0
2023-09-08,8,0
2023-09-09,7,0
2023-09-10,2,0
2023-09-11,4,0
2023-09-12,6,0
2023-09-13,4,0
2023-09-14,4,0
2023-09-16,6,0
2023-09-17,3,0
2023-09-18,2,0
2023-09-19,3,0
2023-09-21,3,0
2023-09-22,3,0
2023-09-24,1,0
2023-09-25,3,0
2023-09-26,2,0
2023-09-28,1,0
2023-09-29,4,0
2023-09-30,11,0
2023-10-02,5,0
2023-10-03,5,0
2023-10-05,8,0
2023-10-06,1,0
2023-10-07,2,0
