date,view,label
2022-01-01,65,0
2022-01-02,57,0
2022-01-03,53,0
2022-01-04,15,1
2022-01-05,4,1
2022-01-06,10,1
2022-01-07,3,1
2022-01-08,4,0
2022-01-09,4,0
2022-01-10,5,1
2022-01-11,3,1
2022-01-12,5,1
2022-01-13,2,1
2022-01-14,7,1
2022-01-15,2,0
2022-01-16,2,0
2022-01-17,2,1
2022-01-18,2,0
2022-01-19,1,1
2022-01-20,7,1
2022-01-21,10,1
2022-01-22,10,1
2022-01-23,3,1
2022-01-24,7,1
2022-01-25,2,0
2022-01-26,1,1
2022-01-27,2,0
2022-01-28,3,1
2022-01-31,2,1
2022-02-04,4,1
2022-02-05,27,0
2022-02-06,26,0
2022-02-07,43,0
2022-02-08,43,0
2022-02-09,36,0
2022-02-10,50,0
2022-02-11,61,0
2022-02-12,34,0
2022-02-13,36,0
2022-02-14,52,0
2022-02-15,50,0
2022-02-16,53,0
2022-02-17,38,0
2022-02-18,49,0
2022-02-19,45,0
2022-02-20,48,0
2022-02-21,51,0
2022-02-22,36,0
2022-02-23,46,0
2022-02-24,44,0
2022-02-25,47,0
2022-02-26,39,0
2022-02-27,34,0
2022-02-28,32,0
2022-03-01,28,0
2022-03-02,21,1
2022-03-03,11,1
2022-03-04,14,1
2022-03-05,9,1
2022-03-06,5,1
2022-03-07,14,1
2022-03-08,23,1
2022-03-09,23,1
2022-03-10,18,1
2022-03-11,19,1
2022-03-12,12,1
2022-03-13,10,1
2022-03-14,16,1
2022-03-15,41,0
2022-03-16,34,0
2022-03-17,44,0
2022-03-18,37,0
2022-03-19,57,0
2022-03-20,54,0
2022-03-21,37,0
2022-03-22,34,0
2022-03-23,47,0
2022-03-24,33,0
2022-03-25,39,0
2022-03-26,59,0
2022-03-27,65,0
2022-03-28,52,0
2022-03-29,46,0
2022-03-30,46,0
2022-03-31,59,0
2022-04-01,48,0
2022-04-02,55,0
2022-04-03,37,0
2022-04-04,43,0
2022-04-05,43,0
2022-04-06,53,0
2022-04-07,43,0
2022-04-08,52,0
2022-04-09,53,0
2022-04-10,55,0
2022-04-11,42,0
2022-04-12,46,0
2022-04-13,41,0
2022-04-14,50,0
2022-04-15,52,0
2022-04-16,51,0
2022-04-17,43,0
2022-04-18,34,0
2022-04-19,45,0
2022-04-20,53,0
2022-04-21,52,0
2022-04-22,40,0
2022-04-23,53,0
2022-04-24,62,0
2022-04-25,40,0
2022-04-26,50,0
2022-04-27,52,0
2022-04-28,54,0
2022-04-29,53,0
2022-04-30,65,0
2022-05-01,69,0
2022-05-02,70,0
2022-05-03,44,0
2022-05-04,43,0
2022-05-05,34,0
2022-05-06,21,1
2022-05-07,30,0
2022-05-08,35,0
2022-05-09,35,0
2022-05-10,28,0
2022-05-11,30,0
2022-05-12,32,0
2022-05-13,27,0
2022-05-14,33,0
2022-05-15,21,1
2022-05-16,20,1
2022-05-17,33,0
2022-05-18,28,0
2022-05-19,41,0
2022-05-20,47,0
2022-05-21,46,0
2022-05-22,42,0
2022-05-23,39,0
2022-05-24,30,0
2022-05-25,41,0
2022-05-26,42,0
2022-05-27,41,0
2022-05-28,67,0
2022-05-29,55,0
2022-05-30,72,0
2022-05-31,44,0
2022-06-01,42,0
2022-06-02,69,0
2022-06-03,58,0
2022-06-04,63,0
2022-06-05,49,0
2022-06-06,39,0
2022-06-07,39,0
2022-06-08,38,0
2022-06-09,45,0
2022-06-10,88,1
2022-06-11,51,0
2022-06-12,53,0
2022-06-13,37,0
2022-06-14,44,0
2022-06-15,34,0
2022-06-16,49,0
2022-06-17,48,0
2022-06-18,53,0
2022-06-19,41,0
2022-06-20,48,0
2022-06-21,45,0
2022-06-22,49,0
2022-06-23,78,1
2022-06-24,47,0
2022-06-25,55,0
2022-06-26,60,0
2022-06-27,58,0
2022-06-28,50,0
2022-06-29,34,0
2022-06-30,59,0
2022-07-01,55,0
2022-07-02,59,0
2022-07-03,53,0
2022-07-04,72,0
2022-07-05,20,1
2022-07-06,51,0
2022-07-07,51,0
2022-07-08,42,0
2022-07-09,45,0
2022-07-10,49,0
2022-07-11,35,0
2022-07-12,37,0
2022-07-13,41,0
2022-07-14,37,0
2022-07-15,35,0
2022-07-16,49,0
2022-07-17,42,0
2022-07-18,30,0
2022-07-19,28,0
2022-07-20,36,0
2022-07-21,38,0
2022-07-22,33,0
2022-07-23,36,0
2022-07-24,40,0
2022-07-25,31,0
2022-07-26,36,0
2022-07-27,43,0
2022-07-28,42,0
2022-07-29,47,0
2022-07-30,51,0
2022-07-31,59,0
2022-08-01,28,0
2022-08-02,27,0
2022-08-03,36,0
2022-08-04,29,0
2022-08-05,49,0
2022-08-06,45,0
2022-08-07,48,0
2022-08-08,20,1
2022-08-09,28,0
2022-08-10,54,0
2022-08-11,32,0
2022-08-12,31,0
2022-08-13,46,0
2022-08-14,44,0
2022-08-15,31,0
2022-08-16,45,0
2022-08-17,29,0
