date,view,label
2022-01-04,1,0
2022-01-08,1,0
2022-01-09,1,0
2022-01-12,1,0
2022-01-15,1,0
2022-01-19,1,0
2022-01-23,1,0
2022-01-24,2,0
2022-01-25,2,0
2022-01-28,1,0
2022-01-29,1,0
2022-01-30,2,0
2022-01-31,1,0
2022-02-01,1,0
2022-02-03,1,0
2022-02-04,1,0
2022-02-07,1,0
2022-02-08,4,0
2022-02-13,1,0
2022-02-19,1,0
2022-02-21,1,0
2022-02-24,13,0
2022-02-25,51,0
2022-02-26,19,0
2022-02-27,7,0
2022-02-28,13,0
2022-03-01,80,0
2022-03-02,64,0
2022-03-03,53,0
2022-03-04,53,0
2022-03-05,43,0
2022-03-06,5,0
2022-03-07,10,0
2022-03-08,26,0
2022-03-09,53,0
2022-03-10,36,0
2022-03-11,58,0
2022-03-12,4,0
2022-03-13,15,0
2022-03-14,66,0
2022-03-15,94,0
2022-03-16,56,0
2022-03-17,105,0
2022-03-18,120,0
2022-03-19,49,0
2022-03-20,45,0
2022-03-21,169,0
2022-03-22,222,0
2022-03-23,180,0
2022-03-24,211,0
2022-03-25,140,0
2022-03-26,54,0
2022-03-27,7,0
2022-03-28,202,0
2022-03-29,156,0
2022-03-30,150,0
2022-03-31,130,0
2022-04-01,115,0
2022-04-02,95,0
2022-04-03,9,0
2022-04-04,209,0
2022-04-05,101,0
2022-04-06,232,0
2022-04-07,160,0
2022-04-08,152,0
2022-04-09,137,0
2022-04-10,2,0
2022-04-11,10,0
2022-04-12,140,0
2022-04-13,174,0
2022-04-14,242,0
2022-04-15,191,0
2022-04-16,62,0
2022-04-17,39,0
2022-04-18,169,0
2022-04-19,202,0
2022-04-20,271,1
2022-04-21,177,0
2022-04-22,125,0
2022-04-23,119,0
2022-04-24,14,0
2022-04-25,222,0
2022-04-26,117,0
2022-04-27,149,0
2022-04-28,209,0
2022-04-29,162,0
2022-04-30,1,0
2022-05-01,3,0
2022-05-02,12,0
2022-05-03,21,0
2022-05-04,204,0
2022-05-05,306,1
2022-05-06,272,1
2022-05-07,163,0
2022-05-08,116,0
2022-05-09,274,0
2022-05-10,106,0
2022-05-11,144,0
2022-05-12,208,0
2022-05-13,155,0
2022-05-14,177,0
2022-05-15,152,0
2022-05-16,87,0
2022-05-17,107,0
2022-05-18,132,0
2022-05-19,170,0
2022-05-20,108,0
2022-05-21,23,0
2022-05-22,10,0
2022-05-23,89,0
