date,view,label
2022-01-01,26,0
2022-01-02,14,0
2022-01-03,34,0
2022-01-04,21,0
2022-01-05,8,0
2022-01-06,16,0
2022-01-07,8,0
2022-01-08,18,0
2022-01-09,5,0
2022-01-10,8,0
2022-01-11,9,0
2022-01-12,11,0
2022-01-13,112,1
2022-01-14,20,0
2022-01-15,5,0
2022-01-16,3,0
2022-01-17,5,0
2022-01-18,10,0
2022-01-19,14,0
2022-01-20,11,0
2022-01-21,5,0
2022-01-22,9,0
2022-01-23,13,0
2022-01-24,6,0
2022-01-25,12,0
2022-01-26,11,0
2022-01-27,6,0
2022-01-28,2,0
2022-01-29,1,0
2022-01-31,1,0
2022-02-04,1,0
2022-02-08,23,1
2022-02-09,6,0
2022-02-10,7,0
2022-02-11,10,0
2022-02-12,9,0
2022-02-13,7,0
2022-02-14,11,0
2022-02-15,13,0
2022-02-16,13,0
2022-02-17,8,0
2022-02-18,6,0
2022-02-19,11,0
2022-02-20,6,0
2022-02-21,5,0
2022-02-22,6,0
2022-02-23,10,0
2022-02-24,8,0
2022-02-25,7,0
2022-02-26,13,0
2022-02-27,16,0
2022-02-28,9,0
2022-03-01,9,0
2022-03-02,10,0
2022-03-03,15,0
2022-03-04,5,0
2022-03-05,13,0
2022-03-06,10,0
2022-03-07,12,0
2022-03-08,12,0
2022-03-09,8,0
2022-03-10,7,0
2022-03-11,16,0
2022-03-12,9,0
2022-03-13,20,0
2022-03-14,10,0
2022-03-15,3,0
2022-03-16,9,0
2022-03-17,4,0
2022-03-18,6,0
2022-03-19,15,0
2022-03-20,22,0
2022-03-21,10,0
2022-03-22,4,0
2022-03-23,3,0
2022-03-24,8,0
2022-03-25,15,0
2022-03-26,16,0
2022-03-27,15,0
2022-03-28,11,0
2022-03-29,6,0
2022-03-30,8,0
2022-03-31,10,0
2022-04-01,2,0
2022-04-02,18,0
2022-04-03,6,0
2022-04-04,4,0
2022-04-05,9,0
2022-04-06,6,0
2022-04-07,3,0
2022-04-08,7,0
2022-04-09,6,0
2022-04-10,23,0
2022-04-11,14,0
2022-04-12,12,0
2022-04-13,13,0
2022-04-14,7,0
2022-04-15,15,0
2022-04-16,13,0
2022-04-17,8,0
2022-04-18,11,0
2022-04-19,12,0
2022-04-20,14,0
2022-04-21,7,0
2022-04-22,16,0
2022-04-23,33,0
2022-04-24,33,1
2022-04-25,9,0
2022-04-26,21,0
2022-04-27,10,0
2022-04-28,8,0
2022-04-29,16,0
2022-04-30,26,0
2022-05-01,12,0
2022-05-02,15,0
2022-05-03,15,0
2022-05-04,6,0
2022-05-05,22,0
2022-05-06,27,0
2022-05-07,9,0
2022-05-08,19,0
2022-05-09,8,0
2022-05-10,6,0
2022-05-11,4,0
2022-05-12,8,0
2022-05-13,22,0
2022-05-14,19,0
2022-05-15,7,0
2022-05-16,6,0
2022-05-17,11,0
2022-05-18,10,0
2022-05-19,3,0
2022-05-20,10,0
2022-05-21,14,0
2022-05-22,8,0
2022-05-23,22,0
2022-05-24,10,0
2022-05-25,17,0
2022-05-26,14,0
2022-05-27,8,0
2022-05-28,17,0
2022-05-29,8,0
2022-05-30,12,0
